,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
CEC Plant ID,Plant Name,EIA Plant ID,Resource ID,Resource ID Name,Energy Source Category,City,County,State
H0392,Pit #6,269,PIT6_7_UNIT 2,PIT PH 6 UNIT 2,WATER,Montgomery Creek,Shasta,CA
H0393,Pit #7,270,PIT7_7_UNIT 1,PIT PH 7 UNIT 1,WATER,Montgomery Creek,Shasta,CA
H0393,Pit #7,270,PIT7_7_UNIT 2,PIT PH 7 UNIT 2,WATER,Montgomery Creek,Shasta,CA
H0394,Pleasant Valley,402,,,WATER,Bishop,Inyo,CA
H0395,Poe,272,POEPH_7_UNIT 1,POE HYDRO UNIT 1,WATER,Unincorporated,Butte,CA
H0395,Poe,272,POEPH_7_UNIT 2,POE HYDRO UNIT 2,WATER,Unincorporated,Butte,CA
H0395,Poe,272,POEPH_7_UNITS,,WATER,Unincorporated,Butte,CA
H0398,Poole,353,CONTRL_1_POOLE,POOLE HYDRO PLANT 1,WATER,Lee Vining,Mono,CA
H0401,Potter Valley,274,POTTER_6_UNIT 1,,WATER,Potter Valley,Mendocino,CA
H0401,Potter Valley,274,POTTER_6_UNIT 2,,WATER,Potter Valley,Mendocino,CA
H0401,Potter Valley,274,POTTER_6_UNIT 3,,WATER,Potter Valley,Mendocino,CA
H0401,Potter Valley,274,POTTER_6_UNITS,Potter Valley,WATER,Potter Valley,Mendocino,CA
H0406,Ralston,427,MDFKRL_2_PROJCT,MIDDLE FORK AND RALSTON PSP,WATER,Foresthill,Placer,CA
H0406,Ralston,427,RALSTN_7_UNIT 1,RALSTON UNIT 1,WATER,Foresthill,Placer,CA
H0408,Red Mountain,484,VALLEY_5_REDMTN,MWD Red Mountain Hydroelectric Recovery ,WATER,Fallbrook,San Diego,CA
H0411,Rincon,458,,,WATER,Valley Center,San Diego,CA
H0412,Rio Hondo,482,CENTER_2_RHONDO,MWD Rio Hondo Hydroelectric Recovery Pla,WATER,South Gate,Los Angeles,CA
H0414,Robbs Peak,433,,,WATER,Randall,El Dorado,CA
H0417,Rock Creek,275,RCKCRK_7_UNIT 1,ROCK CREEK HYDRO UNIT 1,WATER,Unincorporated,Plumas,CA
H0417,Rock Creek,275,RCKCRK_7_UNIT 2,ROCK CREEK HYDRO UNIT 2,WATER,Unincorporated,Plumas,CA
H0417,Rock Creek,275,RCKCRK_7_UNITS,,WATER,Unincorporated,Plumas,CA
H0422,Rock Creek L.P.,50892,PLACVL_1_RCKCRE,Rock Creek Hydro,WATER,Camino,El Dorado,CA
H0424,Rollins,34,ROLLIN_6_UNIT,ROLLINS HYDRO,WATER,Colfax,Nevada,CA
H0426,Rush Creek,357,CONTRL_1_RUSHCK,RUSH CREEK,WATER,June Lake,Mono,CA
H0427,Kanaka,54653,KANAKA_1_UNIT,KANAKA,WATER,Feather Falls,Butte,CA
H0428,Kekawaka,54654,KEKAWK_6_UNIT,STS HYDROPOWER LTD. (KEKAWAKA),WATER,Unincorporated,Trinity,CA
H0431,Salt Springs,279,SALTSP_7_UNIT 1,Salt Springs Unit 1,WATER,Pioneer,Amador,CA
H0431,Salt Springs,279,SALTSP_7_UNIT 2,Salt Springs Unit 2,WATER,Pioneer,Amador,CA
H0431,Salt Springs,279,SALTSP_7_UNITS,SALT SPRINGS HYDRO AGGREGATE,WATER,Pioneer,Amador,CA
H0437,San Dimas Hydro Recovery Plant,6646,PADUA_6_MWDSDM,San Dimas Hydroelectric Recovery Plant,WATER,San Dimas,Los Angeles,CA
H0438,San Fernando,403,,,WATER,Sylmar,Los Angeles,CA
H0440,San Francisquito 2,6480,,,WATER,Saugus,Los Angeles,CA
H0441,San Francisquito 1,6479,,,WATER,Saugus,Los Angeles,CA
H0442,San Gabriel Hydroelectric Project,54017,RHONDO_2_QF,,WATER,Azusa,Los Angeles,CA
H0443,San Dimas Wash,50233,PADUA_7_SDIMAS,San Dimas Wash Hydro,WATER,San Dimas,Los Angeles,CA
H0445,San Gorgonio 1,7148,,,WATER,Banning,Riverside,CA
H0448,San Joaquin #1A,278,CRNEVL_6_SJQN 1,,WATER,North Fork,Madera,CA
H0449,San Joaquin #2,276,CRNEVL_6_SJQN 2,SAN JOAQUIN 2,WATER,North Fork,Madera,CA
H0450,San Joaquin #3,277,CRNEVL_6_SJQN 3,SAN JOAQUIN 3,WATER,North Fork,Madera,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 1,San Luis P-G Unit 1,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 2,San Luis P-G Unit 2,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 3,San Luis P-G Unit 3,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 4,San Luis P-G Unit 4,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 5,San Luis P-G Unit 5,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 6,San Luis P-G Unit 6,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 7,San Luis P-G Unit 7,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNIT 8,San Luis P-G Unit 8,WATER,Unincorporated,Merced,CA
H0452,W R Gianelli (Pumping-Generating),448,SLUISP_2_UNITS,SAN LUIS (GIANELLI) PUMP-GEN (AGGREGATE),WATER,Unincorporated,Merced,CA
H0455,San Luis Obispo 1,7357,WRGHTP_7_AMENGY,SMALL QF AGGREGATION - LOS BANOS,WATER,San Luis Obispo,San Luis Obispo,CA
H0460,Santa Ana 1,361,SBERDO_2_SNTANA,SANTA ANA PSP,WATER,Highland,San Bernardino,CA
H0461,Santa Ana 2 (Non-operational),362,SBERDO_2_SNTANA,SANTA ANA PSP,WATER,Highland,San Bernardino,CA
H0462,Santa Ana 3,363,SBERDO_2_SNTANA,SANTA ANA PSP,WATER,Highland,San Bernardino,CA
H0466,San Gorgonio 2,359,,,WATER,Banning,Riverside,CA
H0467,Sawtelle,7077,,,WATER,Los Angeles,Los Angeles,CA
H0471,Senator Wash (Pumping-Generating),449,,,WATER,Winterhaven,Imperial,CA
H0472,Sepulveda Canyon,316,SYLMAR_2_LDWP,,WATER,Los Angeles,Los Angeles,CA
H0475,Shasta,445,,,WATER,Redding,Shasta,CA
H0479,Sierra,364,PADUA_2_ONTARO,ONTARIO/SIERRA HYDRO PSP,WATER,Rialto,San Bernardino,CA
H0482,Slab Creek,522,APLHIL_1_SLABCK,SLAB CREEK HYDRO,WATER,Camino,El Dorado,CA
H0483,Slate Creek,50961,,,WATER,Lakehead,Shasta,CA
H0484,Sly Creek,776,SLYCRK_1_UNIT 1,SLY CREEK HYDRO,WATER,Oregon House,Butte,CA
H0485,Warm Springs,54261,GYSRVL_7_WSPRNG,Warm Springs Hydro,WATER,Geyserville,Sonoma,CA
H0486,South,280,SOUTH_2_UNIT,SOUTH HYDRO,WATER,Manton,Tehama,CA
H0488,Frankenheimer,50219,COTTLE_2_FRNKNH,Frankenheimer Power Plant,WATER,Oakdale,Stanislaus,CA
H0489,Woodward,50218,VLYHOM_7_SSJID,Woodward Power Plant,WATER,Oakdale,Stanislaus,CA
H0490,Spaulding #1,281,SPAULD_6_UNIT 1,SPAULDING HYDRO PH 1 UNIT,WATER,Emigrant Gap,Nevada,CA
H0490,Spaulding #1,281,SPAULD_6_UNIT12,SPAULDING HYDRO PH 1 & 2 AGGREGATE,WATER,Emigrant Gap,Nevada,CA
H0491,Spaulding #2,282,SPAULD_6_UNIT 2,SPAULDING HYDRO PH 2 UNIT,WATER,Emigrant Gap,Nevada,CA
H0491,Spaulding #2,282,SPAULD_6_UNIT12,SPAULDING HYDRO PH 1 & 2 AGGREGATE,WATER,Emigrant Gap,Nevada,CA
H0492,Spaulding #3,283,SPAULD_6_UNIT 3,SPAULDING HYDRO PH 3 UNIT,WATER,Emigrant Gap,Nevada,CA
H0493,Spring Creek,450,,,WATER,Redding,Shasta,CA
H0495,Spring Gap,284,SPRGAP_1_UNIT 1,SPRING GAP HYDRO,WATER,Long Barn,Tuolumne,CA
H0497,Stampede,7066,,,WATER,Truckee,Sierra,CA
H0498,Stanislaus,285,STANIS_7_UNIT 1,STANISLAUS HYDRO,WATER,Unincorporated,Tuolumne,CA
H0499,Portal,354,BGCRK1_7_PORTAL,PORTAL HYDRO,WATER,Big Creek,Fresno,CA
H0499,Portal,354,BIGCRK_2_EXESWD,BIG CREEK HYDRO PROJECT PSP,WATER,Big Creek,Fresno,CA
H0500,Stony Gorge,7151,ELKCRK_6_STONYG,STONEY GORGE HYDRO AGGREGATE,WATER,Elk Creek,Glenn,CA
H0503,Success Power Project,10222,SPRGVL_2_QF,SPRINGVILLE QFS,WATER,Porterville,Tulare,CA
H0507,Bear Creek,50156,TKOPWR_2_UNIT,Bear Creek Hydroelectric Project,WATER,Shingletown,Shasta,CA
H0507,Bear Creek,50156,TKOPWR_6_HYDRO,Bear Creek Hydroelectric Project,WATER,Shingletown,Shasta,CA
H0509,Temescal,479,MIRLOM_2_TEMESC,MWD Temescal Hydroelectric Recovery Plan,WATER,Corona,Riverside,CA
H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),438,HYTTHM_2_UNITS,HYATT-THERMALITO PUMP-GEN (AGGREGATE),WATER,Oroville,Butte,CA
H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),438,THERMA_2_UNIT 1,Thermalito Gen Unit 1,WATER,Oroville,Butte,CA
H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),438,THERMA_2_UNIT 2,Thermalito P-G Unit 2,WATER,Oroville,Butte,CA
H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),438,THERMA_2_UNIT 3,Thermalito P-G Unit 3,WATER,Oroville,Butte,CA
H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),438,THERMA_2_UNIT 4,Thermalito P-G Unit 4,WATER,Oroville,Butte,CA
H0511,Thermalito Diversion Dam,7129,HYTTHM_2_UNITS,HYATT-THERMALITO PUMP-GEN (AGGREGATE),WATER,Oroville,Butte,CA
H0512,Three Forks Water Power Project,54308,FTSWRD_6_TRFORK,Three Forks Water Power Project,WATER,Zenia,Trinity,CA
H0516,Tiger Creek,287,TIGRCK_7_UNIT 1,Tiger Creek Unit 1,WATER,Pioneer,Amador,CA
H0516,Tiger Creek,287,TIGRCK_7_UNIT 2,Tiger Creek Unit 2,WATER,Pioneer,Amador,CA
H0516,Tiger Creek,287,TIGRCK_7_UNITS,TIGER CREEK HYDRO AGGREGATE,WATER,Pioneer,Amador,CA
H0518,Toadtown,714,TOADTW_6_UNIT,TOAD TOWN,WATER,Unincorporated,Butte,CA
H0519,Sand Bar,50400,SNDBAR_7_UNIT 1,SANDBAR,WATER,Pinecrest,Tuolumne,CA
H0520,Trinity,451,,,WATER,Weaverville,Trinity,CA
H0523,Tule,289,SPRGVL_2_TULE,TULE RIVER HYDRO PLANT (PG&E),WATER,Springville,Tulare,CA
H0525,Tule River,365,SPRGVL_2_TULESC,TULE RIVER HYDRO PLANT (SCE),WATER,Springville,Tulare,CA
H0527,Tulloch,416,TULLCK_7_UNIT 1,TULLOCH Unit 1,WATER,Sonora,Tuolumne,CA
H0527,Tulloch,416,TULLCK_7_UNIT 2,TULLOCH Unit 2,WATER,Sonora,Tuolumne,CA
H0527,Tulloch,416,TULLCK_7_UNIT 3,TULLOCH HYDRO AGGREGATE,WATER,Sonora,Tuolumne,CA
H0527,Tulloch,416,TULLCK_7_UNITS,Tullock Hydro,WATER,Sonora,Tuolumne,CA
H0530,Turlock Lake,161,,,WATER,Hickman,Stanislaus,CA
H0531,Turnip,6370,,,WATER,Brawley,Imperial,CA
H0532,Union Valley,6612,,,WATER,Randall,El Dorado,CA
H0533,Santa Felicia,50076,SAUGUS_6_QF,SAUGUS QFS,WATER,Piru,Ventura,CA
H0535,Upper Dawson,489,,,WATER,La Grange,Stanislaus,CA
H0536,Upper Gorge,407,,,WATER,Bishop,Inyo,CA
H0539,Valley View,487,VILLPK_2_VALLYV,MWD Valley View Hydroelectric Recovery P,WATER,Yorba Linda,Orange,CA
H0541,Venice,72,LACIEN_2_VENICE,MWD Venice Hydroelectric Recovery Plant,WATER,Culver City,Los Angeles,CA
H0544,Browns Valley (Rated 0.995MW) NO REPORT REQUIRED,,BANGOR_6_HYDRO,Virginia Ranch Dam Powerplant,WATER,Browns Valley,Yuba,CA
H0545,Volta #1,290,VOLTA_2_UNIT 1,VOLTA HYDRO UNIT 1,WATER,Unincorporated,Shasta,CA
H0546,Volta #2,180,VOLTA_2_UNIT 2,VOLTA HYDRO UNIT 2,WATER,Unincorporated,Shasta,CA
H0547,Baker Station Hydro,,BRDGVL_7_BAKER,Baker Station Hydro,WATER,Bridgeville,Humboldt,CA
H0558,West Point,291,WESTPT_2_UNIT,West Point Hydro Plant,WATER,Pioneer,Amador,CA
H0564,Whiskeytown,7189,,,WATER,Redding,Shasta,CA
H0565,White Rock,435,,,WATER,Placerville,El Dorado,CA
H0567,William E. Warne,6196,WARNE_2_UNIT,WARNE HYDRO AGGREGATE,WATER,Castaic,Los Angeles,CA
H0567,William E. Warne,6196,WARNE_2_UNIT 1,WARNE HYDRO UNIT 1,WATER,Castaic,Los Angeles,CA
H0567,William E. Warne,6196,WARNE_2_UNIT 2,WARNE HYDRO UNIT 2,WATER,Castaic,Los Angeles,CA
H0569,Wise,292,WISE_1_UNIT 1,Wise Hydro Unit 1,WATER,Auburn,Placer,CA
H0569,Wise,292,WISE_1_UNIT 2,WISE HYDRO UNIT 2,WATER,Auburn,Placer,CA
H0570,Wishon Powerhouse,293,WISHON_6_UNIT 1,WISHON HYDRO UNIT 1,WATER,North Fork,Madera,CA
H0570,Wishon Powerhouse,293,WISHON_6_UNIT 2,WISHON HYDRO UNIT 2,WATER,North Fork,Madera,CA
H0570,Wishon Powerhouse,293,WISHON_6_UNIT 3,WISHON HYDRO UNIT 3,WATER,North Fork,Madera,CA
H0570,Wishon Powerhouse,293,WISHON_6_UNIT 4,WISHON HYDRO UNIT 4,WATER,North Fork,Madera,CA
H0570,Wishon Powerhouse,293,WISHON_6_UNITS,Wishon/San Joaquin  #1-A AGGREGATE,WATER,North Fork,Madera,CA
H0571,U-S Wolf Creek (Less than 1MW),853,,,WATER,Nevada City,Nevada,CA
H0573,Woodleaf,419,WDLEAF_7_UNIT 1,WOODLEAF HYDRO,WATER,Woodleaf,Butte,CA
H0576,Clear Lake,50128,INDVLY_1_UNITS,Indian Valley Hydro,WATER,Clearlake,Lake,CA
H0577,Yorba Linda,6647,VILLPK_6_MWDYOR,Yorba Linda Hydroelectric Recovery Plant,WATER,Yorba Linda,Orange,CA
H0599,Stone Drop,499,,,WATER,Waterford,Stanislaus,CA
H0601,Moccasin,381,MOCCPH_7_UNIT 1,MOCCASIN HYDRO UNIT 1,WATER,Moccasin,Tuolumne,CA
H0601,Moccasin,381,MOCCPH_7_UNIT 2,MOCCASIN HYDRO UNIT 2,WATER,Moccasin,Tuolumne,CA
H0611,Diamond Valley Lake (Pumping-Generating),7942,DMDVLY_1_GEN 1,Diamond Valley Unit 1,WATER,Winchester,Riverside,CA
H0611,Diamond Valley Lake (Pumping-Generating),7942,DMDVLY_1_UNITS,DIAMOND VALLEY LAKE PUMP-GEN PLANT,WATER,Winchester,Riverside,CA
H0612,Rancho Penasquitos,56615,CCRITA_7_RPPCHF,Rancho Penasquitos Hydro Facility,WATER,San Diego,San Diego,CA
H0613,Lake Hodges Station (Olivenhain Pumped Storage),57729,LAKHDG_6_UNIT 1,Lake Hodges Pumped Storage-Unit1,WATER,Escondido,San Diego,CA
H0613,Lake Hodges Station (Olivenhain Pumped Storage),57729,LAKHDG_6_UNIT 2,Lake Hodges Pumped Storage-Unit2,WATER,Escondido,San Diego,CA
H0615,David C. McCollom WTP (Two 373 kW Gens),56615,CCRITA_7_RPPCHF,Rancho Penasquitos Hydro Facility,WATER,Encinitas,San Diego,CA
H0616,North Hollywood Pumping Plant,57854,,,WATER,North Hollywood,Los Angeles,CA
H0623,Middle Haypress Hydroelectric,10253,HAYPRS_6_QFUNTS,HAYPRESS HYDRO QF UNITS,WATER,Sierra City,Sierra,CA
H0626,Quinten Luallen,,WOODWR_1_HYDRO,Quinten Luallen,WATER,Friant,Madera,CA
N0001,Diablo Canyon,6099,DIABLO_7_UNIT 1,Diablo Canyon Unit 1,URANIUM,San Luis Obispo,San Luis Obispo,CA
N0001,Diablo Canyon,6099,DIABLO_7_UNIT 2,Diablo Canyon Unit 2,URANIUM,San Luis Obispo,San Luis Obispo,CA
N0002,San Onofre Nuclear Generating Station -SONGS-Retired 7/15/13,360,SONGS_7_UNIT 2,,URANIUM,Unincorporated,San Diego,CA
N0002,San Onofre Nuclear Generating Station -SONGS-Retired 7/15/13,360,SONGS_7_UNIT 3,,URANIUM,Unincorporated,San Diego,CA
S0063,Rancho Seco Solar PV - Retired 3/31/2013,529,,,SUN,Herald,Sacramento,CA
S0069,SEGS I  - Retired 12/31/2015,10437,GALE_1_SEGS1,,SUN,Unincorporated,San Bernardino,CA
S0069,SEGS I  - Retired 12/31/2015,10437,SEGS_1_SEGS2,,SUN,Unincorporated,San Bernardino,CA
S0070,SEGS II - Retired 12/31/2015,10438,SEGS_1_SEGS2,,SUN,Unincorporated,San Bernardino,CA
S0071,SEGS III,10439,KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0071,SEGS III,10439,KRAMER_1_SEGSR3,Kramer Junction 3 ,SUN,Unincorporated,San Bernardino,CA
S0072,SEGS IV,10440,KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0072,SEGS IV,10440,KRAMER_1_SEGSR4,Kramer Junction 4,SUN,Unincorporated,San Bernardino,CA
S0073,SEGS IX,10446,KRAMER_2_SEGS89,LUZ SOLAR PARTNERS 8-9 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0074,SEGS V,10441,KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0074,SEGS V,10441,KRAMER_1_SEGSR5,,SUN,Unincorporated,San Bernardino,CA
S0075,SEGS VI,10442,KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0076,SEGS VII,10443,KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0077,SEGS VIII,10444,KRAMER_2_SEGS89,LUZ SOLAR PARTNERS 8-9 AGGREGATE,SUN,Unincorporated,San Bernardino,CA
S0078,Ivanpah I (Solar Partners II),57074,IVANPA_1_UNIT1,Ivanpah 1,SUN,Nipton,San Bernardino,CA
S0079,Ivanpah II (Solar Partners I),57073,IVANPA_1_UNIT2,Ivanpah 2,SUN,Nipton,San Bernardino,CA
S0080,Ivanpah III (Solar Partners VIII),57075,IVANPA_1_UNIT3,Ivanpah 3,SUN,Nipton,San Bernardino,CA
S0081,Catalina Solar Phase I and II,57708,CATLNA_2_SOLAR,Catalina Solar - Phases 1 and 2,SUN,Rosemead,Kern,CA
S0081,Catalina Solar Phase I and II,57708,CATLNA_2_SOLAR1,,SUN,Rosemead,Kern,CA
S0090,Hedge PV,7523,,,SUN,Sacramento,Sacramento,CA
S0104,Mojave Solar Project,57331,SANDLT_2_STGA,SANDLT_2_STGA,SUN,Hinkley,San Bernardino,CA
S0104,Mojave Solar Project,57331,SANDLT_2_STGB,SANDLT_2_STGB,SUN,Hinkley,San Bernardino,CA
S0104,Mojave Solar Project,57331,SANDLT_2_SUNITS,Mojave Solar,SUN,Hinkley,San Bernardino,CA
S0110,Vaca Dixon Solar Station,57041,VACADX_1_SOLAR,Vaca-Dixon Solar Station,SUN,Vacaville,Solano,CA
S0111,Blythe 1 Solar,56939,BLYTHE_1_SOLAR1,Blythe Solar 1 Project,SUN,Blythe,Riverside,CA
S0114,Ironwood State Prison,58513,,,SUN,Blythe,Riverside,CA
S0115,Yolo County Solar Project,57422,,,SUN,Woodland,Yolo,CA
S0116,Aerojet I (3.6MW) Solar Plant,57697,,,SUN,Rancho Cordova,Sacramento,CA
S0117,Sierra SunTower,57323,LNCSTR_6_SOLAR,,SUN,Lancaster,Los Angeles,CA
S0118,SPVP002 Chino Rooftop Solar,56996,CHINO_2_SOLAR,Chino RT Solar 1,SUN,Chino,San Bernardino,CA
S0119,SPVP001 Etiwanda Rooftop Solar (Merged with S0191),56976,ETIWND_2_SOLAR,,SUN,Fontana,San Bernardino,CA
S0120,Robert O. Schulz Solar Farm #1 and #2,57579,,,SUN,Oakdale,Stanislaus,CA
S0121,CalRENEW-1,56768,MENBIO_6_RENEW1,CalRENEW - 1(A),SUN,Mendota,Fresno,CA
S0123,Sunset Reservoir North Basin Solar,57559,MARTIN_1_SUNSET,Sunset Reservoir - North Basin,SUN,San Francisco,San Francisco,CA
S0126,Avenal Park Solar,57359,AVENAL_6_AVPARK,Avenal Park Solar Project,SUN,Avenal,Kings,CA
S0127,Sun City,57360,AVENAL_6_SUNCTY,Sun City Solar Project,SUN,Avenal,Kings,CA
S0128,SPVP003 Rialto,57217,VISTA_2_RIALTO,Rialto RT Solar,SUN,Rialto,San Bernardino,CA
S0129,UCSD Solar PV System,57856,DAVIS_1_SOLAR1,Grasslands 3,SUN,La Jolla,San Diego,CA
S0130,Aerojet II (2.4MW) Solar Plant,57698,,,SUN,Rancho Cordova,Sacramento,CA
S0131,Sand Drag,57361,AVENAL_6_SANDDG,Sand Drag Solar Project,SUN,Avenal,Kings,CA
S0133,Temescal Canyon RV  LLC,57656,CORONS_2_SOLAR,Master Development Corona,SUN,Corona,Riverside,CA
S0136,SPVP006 Ontario,57220,MIRLOM_2_ONTARO,Ontario RT Solar,SUN,Ontario,San Bernardino,CA
S0138,Westside Solar Station,57499,SCHNDR_1_WSTSDE,Westside Solar Station,SUN,Five Points,Fresno,CA
S0139,Stroud Solar Station,57497,STROUD_6_SOLAR,Stroud Solar Station,SUN,Helm,Fresno,CA
S0140,Five Points Solar Station,57498,SCHNDR_1_FIVPTS,Five Points Solar Station,SUN,Five Points,Fresno,CA
S0142,Port of Los Angeles Berth 93,57309,,,SUN,San Pedro,Los Angeles,CA
S0144,Konoike Pacific California Inc,57310,,,SUN,Wilmington,Los Angeles,CA
S0151,Porterville Solar,58309,,,SUN,Porterville,Tulare,CA
S0152,LA Harbor College,57314,,,SUN,Wilmington,Los Angeles,CA
S0154,Point Pleasant (Lawrence Solar Farm),57753,,,SUN,Elk Grove,Sacramento,CA
S0155,Kost (Fleshman Solar Farm),57671,,,SUN,Galt,Sacramento,CA
S0156,Grundman-Wilkinson Solar Farm (Bruceville Road),57669,,,SUN,Elk Grove,Sacramento,CA
S0157,Boessow (Van Connett Solar Farm),57670,,,SUN,Galt,Sacramento,CA
S0158,SPVP005 Redlands,57219,SBERDO_2_RTS005,SPVP005 Redlands RT Solar,SUN,Redland,San Bernardino,CA
S0161,IVSC1 - (SunPeak 1) - 23MW PV,58062,,,SUN,Niland,Imperial,CA
S0162,Meridian (Paso Robles Solar  LLC),57982,,,SUN,Paso Robles,San Luis Obispo,CA
S0163,SEPV 1 (Gestamp - GASNA),58073,LITLRK_6_SEPV01,Gestamp Solar 1,SUN,Palmdale,Los Angeles,CA
S0164,SEPV 2 (Gestamp - GASNA),58074,DEVERS_1_SEPV05,SEPV 5,SUN,Twentynine Palms,San Bernardino,CA
S0165,Coronus 29-Palms North 1,,,,SUN,Twentynine Palms,San Bernardino,CA
S0166,Coronus 29-Palms North 2,,,,SUN,Twentynine Palms,San Bernardino,CA
S0167,Coronus 29-Palms North 3,,,,SUN,Twentynine Palms,San Bernardino,CA
S0168,SunEdison Hesperia Solar PV,59182,VICTOR_1_SLRHES,Sunedison - Hesperia,SUN,Hesperia,San Bernardino,CA
S0169,Coronus Yucca Valley East 1,,,,SUN,Joshua Tree,San Bernardino,CA
S0170,Coronus Yucca Valley East 2,,,,SUN,Joshua Tree,San Bernardino,CA
S0171,Coronus Yucca Valley East 3,,,,SUN,Joshua Tree,San Bernardino,CA
S0172,Coronus Joshua Tree East 1,,,,SUN,Joshua Tree,San Bernardino,CA
S0173,Coronus Joshua Tree East 2,,,,SUN,Joshua Tree,San Bernardino,CA
S0174,Coronus Joshua Tree East 3,,,,SUN,Joshua Tree,San Bernardino,CA
S0176,Cantua Solar Station,57522,CANTUA_1_SOLAR,Cantua Solar Station,SUN,Cantua Creek,Fresno,CA
S0177,Huron Solar Station,57523,HURON_6_SOLAR,Huron Solar Station,SUN,Huron,Fresno,CA
S0178,Giffen Solar Station,57521,GIFFEN_6_SOLAR,Giffen Solar Station,SUN,Cantua Creek,Fresno,CA
S0179,La Joya Del Sol,58118,WFRESN_1_SOLAR,Joya Del Sol,SUN,Fresno,Fresno,CA
S0180,McHenry Solar Plant,58039,,,SUN,Modesto,Stanislaus,CA
S0181,Pierce College LACCD,58248,,,SUN,Los Angeles,Los Angeles,CA
S0182,Harbor College  LACCD,57314,,,SUN,Wilmington,Los Angeles,CA
S0183,LA County MTA/Metro,57313,,,SUN,Los Angeles,Los Angeles,CA
S0184,Dependable Highway Express,57871,,,SUN,Los Angeles,Los Angeles,CA
S0185,SPVP007 Redlands,57221,SBERDO_2_RTS007,SPVP007 Redlands RT Solar,SUN,Redlands,San Bernardino,CA
S0186,SPVP008 Ontario,57222,MIRLOM_2_ONTARO,Ontario RT Solar,SUN,Ontario,San Bernardino,CA
S0187,SPVP009 Ontario,57223,MIRLOM_2_ONTARO,Ontario RT Solar,SUN,Ontario,San Bernardino,CA
S0188,SPVP010 Fontana (Etiwanda),57224,ETIWND_2_RTS010,SPVP010 Fontana RT Solar,SUN,San Bernardino,San Bernardino,CA
S0189,SPVP011 Redlands RDC 4,57225,SBERDO_2_REDLND,Redlands RT Solar,SUN,Redlands,San Bernardino,CA
S0189,SPVP011 Redlands RDC 4,57225,SBERDO_2_RTS011,SPVP011,SUN,Redlands,San Bernardino,CA
S0190,SPVP013 Redlands,57227,SBERDO_2_REDLND,Redlands RT Solar,SUN,Redlands,San Bernardino,CA
S0190,SPVP013 Redlands,57227,SBERDO_2_RTS013,SPVP013,SUN,Redlands,San Bernardino,CA
S0191,SPVP015 Fontana (Etiwanda) includes SPVP001,57229,ETIWND_2_RTS015,SPVP015,SUN,San Bernardino,San Bernardino,CA
S0192,SPVP016 Redlands,57230,SBERDO_2_REDLND,Redlands RT Solar,SUN,Redlands,San Bernardino,CA
S0192,SPVP016 Redlands,57230,SBERDO_2_RTS016,SPVP016 Redlands RT Solar,SUN,Redlands,San Bernardino,CA
S0193,SPVP017 Fontana (Etiwanda),57231,ETIWND_2_RTS017,SPVP017,SUN,San Bernardino,San Bernardino,CA
S0194,SPVP018 Fontana (Etiwanda),57232,ETIWND_2_RTS018,SPVP018 Fontana RT Solar,SUN,Fontana,San Bernardino,CA
S0195,SPVP022 Redlands,57237,SBERDO_2_REDLND,Redlands RT Solar,SUN,Redlands,San Bernardino,CA
S0196,SPVP023 Fontana (Etiwanda),57236,ETIWND_2_RTS023,SPVP023 Fontana RT Solar,SUN,Fontana,San Bernardino,CA
