PlantClass,RPS Eligible,SolarThermal,Small Hydro,CoGeneration,NewCombinedCycleUnit,Aging,OTC,Peaker,Year,State,CECPlantID,Unit,Status,StartDate,RetireDate,PrimeMoverID,PrimeMoverDesc,Capacity,GrossMWh,NetMWh,PriFuelUseMMBTU,PriEnergySource,SecFuelUseMMBTU,SecEnergySource
G,0,0,0,1,0,0,0,0,2011,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,3354,3354,46396,NG,0,UNK
G,0,0,0,1,0,0,0,0,2012,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,3578,3578,41646,NG,0,UNK
G,0,0,0,1,0,0,0,0,2013,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,3977,3977,44676,NG,0,UNK
G,0,0,0,1,0,0,0,0,2014,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,3338,3338,42669,NG,0,UNK
G,0,0,0,1,0,0,0,0,2015,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,4124,4124,48919,NG,0,UNK
G,0,0,0,1,0,0,0,0,2016,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,3080,3080,35444,NG,0,UNK
G,0,0,0,1,0,0,0,0,2018,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,4384,4384,50300,NG,0,UNK
G,0,0,0,1,0,0,0,0,2017,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,4366,4366,50229,NG,0,UNK
G,0,0,0,1,0,0,0,0,2007,CA,G0054,EG2,OP,4/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",0.6,4159.78,4159.78,48913,NG,0,UNK
G,0,0,0,1,0,0,0,0,2011,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5529,5529,52395,NG,0,UNK
G,0,0,0,1,0,0,0,0,2004,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,2992,2992,26972,NG,0,UNK
G,0,0,0,1,0,0,0,0,2005,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5666.86,5666.86,54193,NG,0,UNK
G,0,0,0,1,0,0,0,0,2006,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5667,5667,54193,NG,0,UNK
G,0,0,0,1,0,0,0,0,2007,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,3376.43,3376.43,30345,NG,0,UNK
G,0,0,0,1,0,0,0,0,2008,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5760,5760,53977,NG,0,UNK
G,0,0,0,1,0,0,0,0,2017,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,7112,7112,76715,NG,0,UNK
G,0,0,0,1,0,0,0,0,2010,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5618,5618,53756,NG,0,UNK
G,0,0,0,1,0,0,0,0,2018,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,6435,6435,70775,NG,0,UNK
G,0,0,0,1,0,0,0,0,2012,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5711,5711,69745,NG,0,UNK
G,0,0,0,1,0,0,0,0,2013,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,4735,4735,55800,NG,0,UNK
G,0,0,0,1,0,0,0,0,2014,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5539,5539,56638,NG,0,UNK
G,0,0,0,1,0,0,0,0,2015,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,5022,5022,51165,NG,0,UNK
G,0,0,0,1,0,0,0,0,2016,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,6368,6368,69823,NG,0,UNK
G,0,0,0,1,0,0,0,0,2009,CA,G0054,EG3,OP,9/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",1,4977,4977,45615,NG,0,UNK
G,0,0,0,1,0,0,0,0,2009,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9.03,0.01,0.01,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2013,CA,G0056,GEN 1,RE,6/1/1989 0:00,12/31/2013 0:00,GT,Combustion (gas) Turbine,9.03,0.01,0.01,0.01,NG,0,UNK
G,0,0,0,1,0,0,0,0,2012,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9.03,0,0,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2010,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9.03,0,0,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2008,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9.03,0.01,0.01,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2007,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9.03,0.01,0.01,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2006,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9,3328,2683,36703,NG,0,UNK
G,0,0,0,1,0,0,0,0,2005,CA,G0056,GEN 1,OP,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9,7631,7167,103492,NG,0,UNK
G,0,0,0,1,0,0,0,0,2004,CA,G0056,GEN 1,OP,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9,7631,7167,103492,NG,0,UNK
G,0,0,0,1,0,0,0,0,2001,CA,G0056,GEN 1,OP,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9,14091,13265,184075,NG,0,UNK
G,0,0,0,1,0,0,0,0,2002,CA,G0056,GEN 1,OP,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9,22555,21465,301813,NG,0,UNK
G,0,0,0,1,0,0,0,0,2003,CA,G0056,GEN 1,OP,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9,16607,15591,223622,NG,0,UNK
G,0,0,0,1,0,0,0,0,2011,CA,G0056,GEN 1,SB,6/1/1989 0:00,,GT,Combustion (gas) Turbine,9.03,0.1,0.1,0.1,NG,0,UNK
G,0,0,0,0,0,0,0,1,2014,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,25872,25448,256429,NG,0,UNK
G,0,0,0,0,0,0,0,1,2015,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,26157,25746,264410,NG,0,UNK
G,0,0,0,0,0,0,0,1,2018,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,48336,48141,511938,NG,0,UNK
G,0,0,0,0,0,0,0,1,2017,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,44235,44055,456990,NG,0,UNK
G,0,0,0,0,0,0,0,1,2013,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,28592,28173,285120,NG,0,UNK
G,0,0,0,0,0,0,0,1,2016,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,33367,33024,338869,NG,0,UNK
G,0,0,0,0,0,0,0,1,2012,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,28140,27761,280045,NG,0,UNK
G,0,0,0,0,0,0,0,1,2011,CA,G0058,ANAHM_2 CTG 1,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.04,4016,3888,41348,NG,0,UNK
G,0,0,0,0,0,0,0,1,2017,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,44370,42303,466018,NG,0,UNK
G,0,0,0,0,0,0,0,1,2018,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,46175,43977,493723,NG,0,UNK
G,0,0,0,0,0,0,0,1,2016,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,30691,29088,310638,NG,0,UNK
G,0,0,0,0,0,0,0,1,2015,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,24430,23018,248004,NG,0,UNK
G,0,0,0,0,0,0,0,1,2013,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,26896,25384,270440,NG,0,UNK
G,0,0,0,0,0,0,0,1,2012,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,25582,24017,258807,NG,0,UNK
G,0,0,0,0,0,0,0,1,2011,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,4044,3909,42405,NG,0,UNK
G,0,0,0,0,0,0,0,1,2014,CA,G0058,ANAHM_2 CTG 2,OP,9/15/2011 0:00,,GT,Combustion (gas) Turbine,50.2,23234,21910,231264,NG,0,UNK
G,0,0,0,0,0,0,0,1,2013,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,26086,24483,266435,NG,0,UNK
G,0,0,0,0,0,0,0,1,2018,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,40355,37984,436258,NG,0,UNK
G,0,0,0,0,0,0,0,1,2017,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,35524,33488,386973,NG,0,UNK
G,0,0,0,0,0,0,0,1,2016,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,30698,28871,315879,NG,0,UNK
G,0,0,0,0,0,0,0,1,2011,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,4419,4274,47000,NG,0,UNK
G,0,0,0,0,0,0,0,1,2014,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,23733,22245,239071,NG,0,UNK
G,0,0,0,0,0,0,0,1,2012,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,24508,22966,246926,NG,0,UNK
G,0,0,0,0,0,0,0,1,2015,CA,G0058,ANAHM_2 CTG 3,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.2,23607,22161,241322,NG,0,UNK
G,0,0,0,0,0,0,0,1,2014,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,27347,26961,268363,NG,0,UNK
G,0,0,0,0,0,0,0,1,2018,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,51949,51774,544262,NG,0,UNK
G,0,0,0,0,0,0,0,1,2011,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,3921,3790,78952,NG,0,UNK
G,0,0,0,0,0,0,0,1,2012,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,27633,27271,270910,NG,0,UNK
G,0,0,0,0,0,0,0,1,2013,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,27444,27154,274633,NG,0,UNK
G,0,0,0,0,0,0,0,1,2016,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,32417,32116,328867,NG,0,UNK
G,0,0,0,0,0,0,0,1,2015,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,24820,24497,250593,NG,0,UNK
G,0,0,0,0,0,0,0,1,2017,CA,G0058,ANAHM_2 CTG 4,OP,7/1/2011 0:00,,GT,Combustion (gas) Turbine,50.04,39583.01,39454.01,411181.01,NG,0,UNK
G,0,0,0,0,0,0,0,1,2002,CA,G0059,UNIT 1,OP,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,42,42,1773,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2008,CA,G0059,UNIT 1,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,0,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2007,CA,G0059,UNIT 1,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,17,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2009,CA,G0059,UNIT 1,RE,1/1/1962 0:00,12/31/2009 0:00,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,0,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2006,CA,G0059,UNIT 1,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,2,2,17,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2005,CA,G0059,UNIT 1,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,3,3,80,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2003,CA,G0059,UNIT 1,OP,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,26,26,1469,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2001,CA,G0059,UNIT 1,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,9,9,431,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2004,CA,G0059,UNIT 1,OP,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,56,56,880,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2002,CA,G0059,UNIT 2,OP,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,58,58,1707,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2007,CA,G0059,UNIT 2,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,0,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2008,CA,G0059,UNIT 2,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,0,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2005,CA,G0059,UNIT 2,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,96,96,1772,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2003,CA,G0059,UNIT 2,OP,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,133,133,2614,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2001,CA,G0059,UNIT 2,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,6,6,460,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2004,CA,G0059,UNIT 2,OP,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,34,34,332,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2009,CA,G0059,UNIT 2,RE,1/1/1962 0:00,12/31/2009 0:00,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,0,DFO,0,UNK
G,0,0,0,0,0,0,0,1,2006,CA,G0059,UNIT 2,SB,1/1/1962 0:00,,IC,"Internal Combustion Engine (diesel, piston)",11.5,0,0,0,DFO,0,UNK
G,0,0,0,0,0,1,0,1,2001,CA,G0061,B1,OP,3/1/1955 0:00,,ST,Steam Turbine,45,195093,195093,2526391,NG,0,UNK
G,0,0,0,0,0,1,0,1,2002,CA,G0061,B1,OP,3/1/1955 0:00,,ST,Steam Turbine,45,95578,95578,1153626,NG,0,UNK
G,0,0,0,0,0,1,0,1,2003,CA,G0061,B1,OP,3/1/1955 0:00,,ST,Steam Turbine,45,145681,145681,1730821,NG,0,UNK
G,0,0,0,0,0,1,0,1,2004,CA,G0061,B1,RE,3/1/1955 0:00,12/31/2004 0:00,ST,Steam Turbine,45,70015,70015,853380,NG,0,UNK
G,0,0,0,0,0,1,0,1,2001,CA,G0061,B2,OP,7/1/1957 0:00,,ST,Steam Turbine,45,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2004,CA,G0061,B2,RE,7/1/1957 0:00,12/31/2004 0:00,ST,Steam Turbine,45,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2002,CA,G0061,B2,OP,7/1/1957 0:00,,ST,Steam Turbine,45,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2003,CA,G0061,B2,OP,7/1/1957 0:00,,ST,Steam Turbine,45,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2008,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,94427,89899,1098540,NG,0,UNK
G,0,0,0,0,0,1,0,1,2009,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,15946,13765,186868,NG,0,UNK
G,0,0,0,0,0,1,0,1,2014,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,64809.01,64791.01,768256,NG,0,UNK
G,0,0,0,0,0,1,0,1,2013,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,44924.13,44901.04,506044.11,NG,0,UNK
G,0,0,0,0,0,1,0,1,2012,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,134878.2,134858.2,1600677,NG,0,UNK
G,0,0,0,0,0,1,0,1,2015,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,21314.06,21297.06,256801.06,NG,0,UNK
G,0,0,0,0,0,1,0,1,2010,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,38319.06,37960.06,432061,NG,0,UNK
G,0,0,0,0,0,1,0,1,2016,CA,G0061,B3,RE,6/1/1965 0:00,12/31/2016 0:00,ST,Steam Turbine,75,25691.03,25679.03,304004.02,NG,0,UNK
G,0,0,0,0,0,1,0,1,2006,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,23214,22192,279654,NG,0,UNK
G,0,0,0,0,0,1,0,1,2005,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,71,46907,46907,580652,NG,0,UNK
G,0,0,0,0,0,1,0,1,2004,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,71,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2003,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,71,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2002,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,71,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2001,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,71,0,0,0,NG,0,UNK
G,0,0,0,0,0,1,0,1,2011,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,47532.03,47505.03,538170,NG,0,UNK
G,0,0,0,0,0,1,0,1,2007,CA,G0061,B3,OP,6/1/1965 0:00,,ST,Steam Turbine,75,13492,12982,161450,NG,0,UNK
G,0,0,0,0,0,0,0,1,2014,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,8330.02,7316.02,86160,NG,0,UNK
G,0,0,0,0,0,0,0,1,2004,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,58723,58723,614355,NG,0,UNK
G,0,0,0,0,0,0,0,1,2017,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,15840.02,14772.04,162352.01,NG,0,UNK
G,0,0,0,0,0,0,0,1,2018,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,12729.05,11806.05,133582.03,NG,0,UNK
G,0,0,0,0,0,0,0,1,2015,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,13741.02,12559.02,151678.02,NG,0,UNK
G,0,0,0,0,0,0,0,1,2013,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,13442.21,12370.12,140601.21,NG,0,UNK
G,0,0,0,0,0,0,0,1,2012,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,12520.1,11792.1,128120,NG,0,UNK
G,0,0,0,0,0,0,0,1,2006,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,37197,36066,402941.7,NG,0,UNK
G,0,0,0,0,0,0,0,1,2016,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,60.5,14805.03,13599.03,162160.03,NG,0,UNK
G,0,0,0,0,0,0,0,1,2005,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,52206,51354,554640.95,NG,0,UNK
G,0,0,0,0,0,0,0,1,2011,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,9231.03,8977.03,91014,NG,0,UNK
G,0,0,0,0,0,0,0,1,2007,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,8258,8005,87182.15,NG,0,UNK
G,0,0,0,0,0,0,0,1,2008,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,18325,17781,191846,NG,0,UNK
G,0,0,0,0,0,0,0,1,2009,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,5761,5583,63290,NG,0,UNK
G,0,0,0,0,0,0,0,1,2010,CA,G0063,Lake 1,OP,6/22/2002 0:00,,GT,Combustion (gas) Turbine,48,10413.02,10062.02,102500,NG,0,UNK
G,0,0,0,1,0,0,0,0,2005,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,692487,676241,8202909,NG,0,UNK
G,0,0,0,1,0,0,0,0,2001,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,790772,772239,10214022,NG,0,UNK
G,0,0,0,1,0,0,0,0,2002,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,834863,810716,10042527,NG,0,UNK
G,0,0,0,1,0,0,0,0,2004,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,804859,786637,9402550,NG,0,UNK
G,0,0,0,1,0,0,0,0,2006,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,669443,652338,8034800.54,NG,0,UNK
G,0,0,0,1,0,0,0,0,2007,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,745398,727091,8674106,NG,0,UNK
G,0,0,0,1,0,0,0,0,2008,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,727135,708745,8609260,NG,0,UNK
G,0,0,0,1,0,0,0,0,2003,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,791982,773771,9446618,NG,0,UNK
G,0,0,0,1,0,0,0,0,2010,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,434062,421246,5647511,NG,0,UNK
G,0,0,0,1,0,0,0,0,2011,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,296536,286275,4039907,NG,0,UNK
G,0,0,0,1,0,0,0,0,2012,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,345141,334329,4571300,NG,0,UNK
G,0,0,0,1,0,0,0,0,2013,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,554384,539959,6774331,NG,0,UNK
G,0,0,0,1,0,0,0,0,2015,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,654127,637650,8011150,NG,0,UNK
G,0,0,0,1,0,0,0,0,2018,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118.7,495708,482138,6295141,NG,0,UNK
G,0,0,0,1,0,0,0,0,2016,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118.7,556098,542011,6905175,NG,0,UNK
G,0,0,0,1,0,0,0,0,2017,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118.7,342828,331581,4458838,NG,0,UNK
G,0,0,0,1,0,0,0,0,2009,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,490189,477095,6145836,NG,0,UNK
G,0,0,0,1,0,0,0,0,2014,CA,G0076,Unit CT,OP,12/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,118,507835,494802,6143929,NG,0,UNK
G,0,0,0,1,0,0,0,0,2011,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,151085,145813,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2008,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,362145,352972,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2007,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,366597,357579,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2006,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,338949,330255,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2005,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,336376,328463,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2004,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,384291,375590,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2003,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,378921,370182,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2012,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,178171,172591,0,NG,0,UNK
G,0,0,0,1,0,0,0,0,2010,CA,G0076,Unit ST,OP,12/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,56,221216,214668,0,NG,0,UNK
