State,TypeCode,CECPlantID,EIAPlantID,Unit,LastOfCapacity,Aging,OTC,Peaker,PMCC,NewCombinedCycleUnit,CombinedCycle,StartDate,MaxOfRetireDate,PrimeMoverID,PrimeMoverDesc,PriEnergySource,Description
CA,G,G0897,56184,Unit 10,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 11,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 12,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 13,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 14,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 15,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 16,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 2,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 3,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 4,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 5,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 6,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 7,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 8,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0897,56184,Unit 9,2.8,0,0,1,0,0,0,7/1/2001 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0898,Missing,Unit 1,45,0,0,0,0,0,0,5/27/1997 0:00,12/31/2001 0:00,GT,Combustion (gas) Turbine,OIL,"Non-specified oil products, may include distillate fuel oil"
CA,G,G0899,10884,GTU #1,2.89,0,0,0,1,0,1,7/1/1985 0:00,,CS,Combined Cycle - Single Shaft,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0899,10884,GTU #2,2.89,0,0,0,1,0,1,7/1/1985 0:00,,CS,Combined Cycle - Single Shaft,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0900,56078,Unit 1,80,0,0,0,1,1,1,2/28/2006 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0900,56078,Unit 2,80,0,0,0,1,1,1,2/28/2006 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0900,56078,Unit 3,90,0,0,0,1,1,1,2/28/2006 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0902,55851,GTG 4901,47.7,0,0,0,0,0,0,10/16/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0904,10156,UNIT 3,21.3,0,0,1,0,0,0,8/16/2001 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0905,55874,1,49.9,0,0,1,0,0,0,12/14/2001 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0906,55875,1,46.5,0,0,1,0,0,0,12/27/2001 0:00,12/31/2011 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0908,55508,3,49.61,0,0,1,0,0,0,12/27/2001 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0909,55499,4,49.9,0,0,1,0,0,0,6/21/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0910,55512,1,46.8,0,0,1,0,0,0,5/29/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0911,55951,Unit 1,60.5,0,0,1,0,0,0,5/18/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0912,56144,1,10,0,0,1,0,0,0,7/17/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0912,56144,2,10,0,0,1,0,0,0,7/17/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0912,56144,3,10,0,0,1,0,0,0,7/17/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0912,56144,4,10,0,0,1,0,0,0,7/17/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0913,55855,WS1JT1,48.1,0,0,1,0,0,0,3/1/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0914,55963,RP1JT1,47.3,0,0,1,0,0,0,5/1/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0915,55626,LA1JT1,48.1,0,0,1,0,0,0,1/1/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0916,55627,GH1JT1,48.1,0,0,1,0,0,0,1/1/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0917,55847,GL4JT1,48.1,0,0,1,0,0,0,12/1/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0918,55625,CD1JT1,48.1,0,0,1,0,0,0,1/1/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0919,55813,GL3JT1,48.1,0,0,1,0,0,0,7/1/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0922,56143,1,48,0,0,1,0,0,0,6/1/2006 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0922,56143,2,48,0,0,1,0,0,0,6/1/2006 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0922,56143,3,48,0,0,1,0,0,0,4/1/2011 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0922,56143,4,48,0,0,1,0,0,0,4/1/2011 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0923,56356,CT1,24,0,0,0,1,0,1,3/1/2005 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0923,56356,ST1,8.5,0,0,0,1,0,1,3/1/2005 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0924,55540,1,44,0,0,1,0,0,0,6/12/2006 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0925,56051,LM-600,47.8,0,0,1,0,0,0,12/1/2002 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0928,57515,1,100.1,0,0,1,0,0,0,12/29/2012 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0928,57515,2,100.1,0,0,1,0,0,0,1/9/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0928,57515,3,100.1,0,0,1,0,0,0,2/8/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0928,57515,4,100.1,0,0,1,0,0,0,2/9/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0928,57515,5,100.1,0,0,1,0,0,0,3/7/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,1,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,2,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,3,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,4,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,5,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,6,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0930,56346,7,1.2,0,0,0,0,0,0,1/1/2005 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0931,56569,Unit 1,60.5,0,0,1,0,0,0,5/29/2008 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0931,56569,Unit 2,60.5,0,0,1,0,0,0,5/29/2008 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0934,56532,166,328,0,0,0,1,1,1,12/22/2010 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0934,56532,336,182,0,0,0,1,1,1,12/22/2010 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0934,56532,337,182,0,0,0,1,1,1,12/22/2010 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0935,56467,CTG1,195,0,0,0,0,1,1,8/8/2013 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0935,56467,CTG2,195,0,0,0,0,1,1,8/8/2013 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0935,56467,ST1,235,0,0,0,0,1,1,8/8/2013 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0945,55538,1,44,0,0,1,0,0,0,6/12/2006 0:00,12/31/2012 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0945,55538,GEN 1,49.9,0,0,1,0,0,0,1/25/2014 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0950,56476,165,249.82,0,0,0,1,1,1,1/4/2009 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0950,56476,334,181.64,0,0,0,1,1,1,1/4/2009 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0950,56476,335,181.64,0,0,0,1,1,1,1/4/2009 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0951,57001,Gen 1,49.23,0,0,1,0,0,0,6/15/2010 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0986,101694,1TG,2.4,0,0,0,0,0,0,1/1/1988 0:00,12/31/2013 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0990,Missing,1,9.9,0,0,0,0,0,0,1/1/2001 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0991,50070,1,9.9,0,0,0,0,0,0,1/1/2001 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0997,56803,CT-1,100,0,0,1,0,0,0,7/1/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0997,56803,CT-2,100,0,0,1,0,0,0,7/1/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0997,56803,CT-3,100,0,0,1,0,0,0,7/1/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0997,56803,CT-4,100,0,0,1,0,0,0,7/1/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0998,55982,Unit 1,69.9,0,0,1,0,0,0,5/5/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0998,55982,Unit 2,69.9,0,0,1,0,0,0,5/5/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1005,56914,Gen-001,50,0,0,1,0,0,0,6/17/2010 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1005,56914,Gen-002,50,0,0,1,0,0,0,6/17/2010 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1009,57978,1,187,0,0,0,0,1,1,10/27/2012 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1009,57978,2,105.23,0,0,0,0,1,1,10/27/2012 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1011,57267,MLGS-1,207,0,0,1,0,0,0,5/1/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1011,57267,MLGS-2,207,0,0,1,0,0,0,5/1/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1011,57267,MLGS-3,207,0,0,1,0,0,0,5/1/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1011,57267,MLGS-4,207,0,0,1,0,0,0,5/1/2013 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1014,Missing,1,0.75,0,0,0,0,0,0,3/1/2003 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1014,Missing,2,0.75,0,0,0,0,0,0,3/1/2003 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1015,57483,Mariposa 1,50,0,0,1,0,0,0,10/1/2012 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1015,57483,Mariposa 2,50,0,0,1,0,0,0,10/1/2012 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1015,57483,Mariposa 3,50,0,0,1,0,0,0,10/1/2012 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1015,57483,Mariposa 4,50,0,0,1,0,0,0,10/1/2012 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1017,57592,45,0.25,0,0,0,0,0,0,11/1/2005 0:00,8/1/2014 0:00,FC,Fuel Cell (electrochemical),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1017,57592,47,0.25,0,0,0,0,0,0,11/1/2005 0:00,8/1/2014 0:00,FC,Fuel Cell (electrochemical),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1017,57592,50,0.25,0,0,0,0,0,0,11/1/2005 0:00,8/1/2014 0:00,FC,Fuel Cell (electrochemical),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1017,57592,51,0.25,0,0,0,0,0,0,11/1/2005 0:00,8/1/2014 0:00,FC,Fuel Cell (electrochemical),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1018,Missing,Gen-1,1.1,0,0,0,0,0,0,10/31/2003 0:00,12/31/2011 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1018,Missing,Gen-2,1.1,0,0,0,0,0,0,4/1/2004 0:00,12/31/2011 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1019,57122,CTG,13.5,0,0,0,1,0,1,3/2/2007 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1019,57122,STG,5.5,0,0,0,1,0,1,3/2/2007 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1020,Missing,GT-100,6.3,0,0,0,0,0,0,7/1/2008 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1020,Missing,GT-200,5.67,0,0,0,0,0,0,8/1/2015 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1023,56232,MEF 1,47,0,0,1,0,0,0,6/1/2005 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1023,56232,MEF 2,48,0,0,1,0,0,0,8/8/2009 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1024,57793,FCE,1.4,0,0,0,0,0,0,11/1/2010 0:00,,FC,Fuel Cell (electrochemical),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1025,57555,Unit 1A,111.3,0,0,1,0,0,0,11/3/2016 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1025,57555,Unit 1B,112.7,0,0,1,0,0,0,11/3/2016 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1025,57555,Unit 1C,112,0,0,1,0,0,0,12/30/2016 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1028,57042,1,1.4,0,0,0,0,0,0,9/23/2011 0:00,,FC,Fuel Cell (electrochemical),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1030,Missing,Unit 1,1.39,0,0,0,0,0,0,1/1/2006 0:00,,IC,"Internal Combustion Engine (diesel, piston)",GAS,Natural Gas (Methane)
CA,G,G1034,57714,Unit 1,1.13,0,0,1,0,0,0,3/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1034,57714,Unit 2,1.13,0,0,0,0,0,0,3/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1034,57714,Unit 3,1.13,0,0,0,0,0,0,3/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1034,57714,Unit 4,1.13,0,0,0,0,0,0,3/1/2002 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1035,Missing,Cogen 1,1.1,0,0,0,0,0,0,1/1/2000 0:00,12/31/2016 0:00,IC,"Internal Combustion Engine (diesel, piston)",OBG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G1035,Missing,Cogen 2,1.1,0,0,0,0,0,0,1/1/2000 0:00,12/31/2016 0:00,IC,"Internal Combustion Engine (diesel, piston)",OBG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G1035,Missing,Cogen 3,1.1,0,0,0,0,0,0,1/1/2000 0:00,12/31/2016 0:00,IC,"Internal Combustion Engine (diesel, piston)",OBG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G1035,Missing,Fuel Cell,1,0,0,0,0,0,0,5/1/2005 0:00,12/14/2015 0:00,FC,Fuel Cell (electrochemical),OBG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G1036,58585,Fuel Cell,1,0,0,0,0,0,0,5/1/2005 0:00,5/15/2015 0:00,FC,Fuel Cell (electrochemical),OBG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1036,58585,Microturbines,2,0,0,0,0,0,0,1/1/2016 0:00,,MT,Micro Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1036,58585,Solar,2,0,0,0,0,0,0,12/31/2008 0:00,,PV,Photovoltaic,SUN,"Solar (Photovoltaic, Thermal)"
NV,G,G1040,55077,ED01,170,0,0,0,0,1,1,5/4/2000 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
NV,G,G1040,55077,ED02,170,0,0,0,0,1,1,5/4/2000 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
NV,G,G1040,55077,ED03,196,0,0,0,0,1,1,5/4/2000 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G1041,56471,1,49,0,0,1,0,0,0,11/1/2012 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
